id,branch,fname,lname,birthday,address,phone_nr,IBAN,TIN,email
349,1,Annemie,Mans,1972-01-16,"Kraushaarstraße 9/6
60664 Kaiserslautern",+49(0) 267936430,DE35465812928648537890,94563488639,Mans@oos.de
350,1,Hans-Christian,Jacobi Jäckel,1971-07-31,"van der Dussenstr. 4
24894 Pasewalk",02103139804,DE49348065243075925340,35949761168,Jacobi Jäckel@oos.de
351,1,Reinhard,Weller,1969-05-03,"Alexej-Schacht-Gasse 5
28310 Sternberg",+49(0)3657 962678,DE59494531118336044810,53157592286,Weller@oos.de
352,1,Kunigunda,Drewes,1986-01-02,"Eberthstr. 15
75760 Nauen",+49(0) 092058324,DE23025941147700284636,40472521012,Drewes@oos.de
353,1,Felix,Köhler,1982-02-14,"Hans-Hinrich-Beckmann-Platz 215
38397 Deggendorf",04364 24181,DE37356869522424492443,32015354841,Köhler@oos.de
354,1,Arnulf,Rädel,1991-05-18,"Tilmann-Hermann-Gasse 2
22758 Ravensburg",+49(0)8771 829469,DE44359532379916963300,45338016174,Rädel@oos.de
355,1,Antje,Patberg,1966-05-23,"Stumpfweg 6
01541 Herzberg",(01127) 029685,DE49530966597234934050,99553552896,Patberg@oos.de
356,1,Bernd-Dieter,Patberg,1981-04-17,"Dobesplatz 54
89666 Eisleben",(08256) 81584,DE39060568754651821525,19532108887,Patberg@oos.de
357,1,Wieslaw,Döring,1967-12-19,"Speerallee 8
96285 Brandenburg",+49(0)0290 238830,DE92800265272250541934,62722101226,Döring@oos.de
358,1,Clarissa,Mende,2001-10-02,"Bodo-Wohlgemut-Straße 11
94946 Donaueschingen",(07751) 73342,DE60967723820183292348,75592385591,Mende@oos.de
359,1,Lieschen,Förster,2007-04-29,"Eckhard-Kambs-Weg 12
68923 Dinslaken",(05114) 09949,DE77342637638467642602,41374574603,Förster@oos.de
360,1,Sedat,Hamann,2003-03-03,"Enver-Bauer-Platz 487
44308 Kyritz",0404566222,DE07531523550861624196,21866668583,Hamann@oos.de
361,1,Gereon,Fechner,1983-07-30,"Luitgard-Römer-Weg 8/9
72798 Sonneberg",02685858028,DE85665273236710116820,28852759620,Fechner@oos.de
362,1,Milan,Pohl,1983-05-07,"Klappstr. 9
97637 Gelnhausen",06516169815,DE41209046910942399565,54910879398,Pohl@oos.de
363,1,Giuseppe,Schwital,1999-01-13,"Gaetano-Salz-Weg 195
87131 Ebermannstadt",0920242646,DE78708988262123617541,76865385359,Schwital@oos.de
364,1,Cecilia,Beckmann,1980-09-28,"Dajana-Schüler-Ring 896
02789 Gadebusch",+49(0) 747092818,DE04869580288266843787,80282084417,Beckmann@oos.de
365,1,Ingeburg,Hermann,2007-11-22,"Haeringstr. 7/4
97308 Heiligenstadt",+49(0)6990 726144,DE77249992929966377332,58495803869,Hermann@oos.de
366,1,Hartmut,Eberhardt,1974-02-28,"Franz-Gnatz-Weg 4
68347 Genthin",+49(0)8142610304,DE09051553752399508052,04731129743,Eberhardt@oos.de
367,1,Nevenka,Klingelhöfer,1971-09-14,"Hans Peter-Mangold-Platz 4/8
23622 Wernigerode",0990171033,DE13647915733781855748,49245113632,Klingelhöfer@oos.de
368,1,Christina,Scholz,1992-04-26,"Hubert-Holt-Platz 01
81594 Kyritz",06859001047,DE44163459992796941387,42286172659,Scholz@oos.de
369,1,Ahmed,Neureuther,1989-12-23,"Elli-Becker-Allee 3
02641 Mayen",07829 349325,DE33638644930791257677,91266340881,Neureuther@oos.de
370,1,Albina,Pruschke,1973-08-18,"Vanessa-Kraus-Allee 0/3
57082 Göttingen",07882 50044,DE72685741577108446032,77258460265,Pruschke@oos.de
371,1,Gabriel,Mentzel,2008-01-19,"Meinrad-Mies-Straße 8
80608 Konstanz",+49 (0) 9239 346785,DE51229666219388691214,66899172277,Mentzel@oos.de
372,1,Ernest,Eimer,1984-10-26,"Riehlstraße 4
69658 Stuttgart",(00091) 087916,DE03228430508662563897,00080267670,Eimer@oos.de
373,1,Carlos,Killer,1972-09-06,"Hildburg-Hertrampf-Weg 6
85614 Brilon",04364 731430,DE26328107578237838077,21135026580,Killer@oos.de
374,1,Jaqueline,Rudolph,1982-05-13,"Michail-Wulf-Platz 9/8
65317 Ravensburg",+49(0)2606 642332,DE93533344170530428616,11302189803,Rudolph@oos.de
375,1,Steffen,Kranz,1968-03-18,"Röhrichtstr. 498
36328 Luckau",03209270488,DE42446181360524769563,48154170469,Kranz@oos.de
376,1,Jörg-Peter,Putz,1989-06-09,"Rolf-Dieter-Hörle-Allee 73
20183 Genthin",+49(0) 484074504,DE47752496132971339779,38523147154,Putz@oos.de
377,1,Saskia,Kranz,1976-09-24,"Seidelstraße 222
88780 Meiningen",+49(0)1552042146,DE59585093215735868388,55099273471,Kranz@oos.de
378,1,Henriette,Misicher,1991-01-31,"Kuhlstr. 30
81543 Riesa",(09152) 96241,DE48920567059328824764,29282547724,Misicher@oos.de
379,1,Leopoldine,Gnatz,1986-04-06,"Alexa-Radisch-Ring 48
03246 Gräfenhainichen",0664878481,DE50927887488682318184,17101741172,Gnatz@oos.de
380,1,Francesca,Bohnbach,1976-08-10,"Langegasse 13
87302 Ueckermünde",+49(0)8060 06265,DE03368578788401972681,09479492565,Bohnbach@oos.de
381,1,Josip,Lindner,1999-05-30,"Katarina-Scheel-Straße 716
16631 Artern",+49(0)4665 22722,DE32327356497914821776,92288962621,Lindner@oos.de
382,1,Antonia,Wesack,1975-11-10,"Trubplatz 35
93835 Anklam",+49 (0) 5575 057081,DE22083804383207363827,77544704120,Wesack@oos.de
383,1,Marina,Bruder,1967-08-31,"Ernst-Förster-Gasse 546
45508 Dieburg",03068 78972,DE55840180347308127908,16991944939,Bruder@oos.de
384,1,Yasemin,Dobes,1994-07-26,"Mälzerallee 703
96055 Osterode am Harz",04961 48371,DE91323232288039352261,30592119669,Dobes@oos.de
385,1,Karl-Friedrich,Trüb,2008-02-02,"Heinz-Josef-Süßebier-Straße 6/8
80911 Lüdenscheid",+49(0) 465948386,DE76869158945404786214,69819449536,Trüb@oos.de
386,1,Apostolos,Dehmel,1977-07-29,"Rosl-Scholz-Weg 01
00306 Berlin",+49(0) 279250699,DE44426824999582077598,35513793958,Dehmel@oos.de
387,1,Emanuel,Johann,1985-04-03,"Riehlstr. 194
99596 Zerbst",+49(0)9912 26369,DE56454524147468101343,94828516357,Johann@oos.de
388,1,Gislinde,Jungfer,1971-01-03,"Ida-Scholl-Weg 6/0
92955 Mayen",08871 74861,DE50835098869074861003,64326971980,Jungfer@oos.de
389,1,Milka,Kraus,1980-07-20,"Heide-Marie-Kranz-Platz 9/4
97094 Teterow",08215 708262,DE23636698479186799464,23433597434,Kraus@oos.de
390,1,Veronique,Krebs,2005-02-28,"Austermühleweg 3
34928 Tecklenburg",+49(0) 864177167,DE68026408823036641674,49201012012,Krebs@oos.de
391,1,Meinhard,Sager,1975-07-03,"Reutergasse 3/1
59986 Parsberg",08496400424,DE73686186654336904161,21242503247,Sager@oos.de
392,1,Franz,Säuberlich,1970-01-25,"Witold-Steckel-Platz 5/8
46738 Ravensburg",+49(0)4285473710,DE18897231912132468871,20457402823,Säuberlich@oos.de
393,1,Anett,Weinhold,1963-06-11,"Berndt-Förster-Gasse 11
42635 Dinkelsbühl",0683414271,DE61548176658282188401,58129634155,Weinhold@oos.de
394,1,James,Kreusel,1968-02-20,"Doris-Hamann-Straße 5
53414 Passau",+49(0) 267976561,DE22457125898878505855,57156953009,Kreusel@oos.de
395,1,Hans-Martin,Schenk,1994-12-16,"Anette-Fischer-Platz 0
90215 Waren",+49(0)0400515554,DE14032107810193793988,83730575757,Schenk@oos.de
396,1,Dusan,Neureuther,1978-01-19,"Hethurplatz 681
96158 Wittenberg",01357 88587,DE40307392344776127671,80555384921,Neureuther@oos.de
397,1,Karl,Stolze,1993-12-25,"Spießstr. 750
26241 Rudolstadt",00593 492655,DE21288149846054569856,03471886777,Stolze@oos.de
398,1,Janet,Killer,1989-08-10,"Faustweg 500
44950 Hohenmölsen",+49(0) 268036889,DE14644276041240958445,41882172362,Killer@oos.de
399,1,Peter-Michael,Preiß,2002-03-04,"Ernst-Wähner-Weg 16
41011 Wanzleben",0782890436,DE12436566366145672480,43974854306,Preiß@oos.de
400,1,Ralph,Walter,1980-05-19,"Fredo-Segebahn-Weg 63
89235 Bruchsal",+49(0)1620 270457,DE62048591351889473242,80371387555,Walter@oos.de
